ticket_id,created_date,created_time,closed_date,closed_time,status,priority,category,error_code
2778,8/17/2025,7:22:00 PM,,,In Progress,Medium,Network,NET_429
2779,8/18/2025,9:11:00 AM,,,Open,Medium,Login,AUTH_401
2780,8/18/2025,10:37:00 AM,8/18/2025,2:18:00 PM,Closed,Medium,Login,AUTH_500
2781,8/18/2025,11:46:00 AM,8/18/2025,2:14:00 PM,Closed,High,Network,NET_500
2782,8/18/2025,12:01:00 PM,,,Open,High,General,GEN_500
2783,8/18/2025,12:02:00 PM,8/18/2025,3:42:00 PM,Closed,Medium,Network,NET_503
2784,8/18/2025,3:02:00 PM,,,In Progress,Low,Network,NET_429
2785,8/18/2025,4:49:00 PM,8/18/2025,11:59:00 PM,Closed,Low,Login,AUTH_500
2786,8/18/2025,5:13:00 PM,,,In Progress,High,Payment,PAY_409
2787,8/18/2025,6:09:00 PM,,,In Progress,Medium,Reporting,REP_500
2788,8/18/2025,6:50:00 PM,,,Open,Low,Reporting,REP_408
2789,8/19/2025,8:25:00 AM,8/19/2025,8:50:00 AM,Closed,High,General,GEN_100
2790,8/19/2025,8:50:00 AM,8/19/2025,4:16:00 PM,Closed,Low,Payment,PAY_409
2791,8/19/2025,10:10:00 AM,,,In Progress,Medium,Payment,PAY_502
2792,8/19/2025,11:05:00 AM,,,In Progress,High,General,GEN_200
2793,8/19/2025,3:33:00 PM,,,In Progress,Medium,Payment,PAY_502
2794,8/19/2025,4:03:00 PM,8/19/2025,7:29:00 PM,Closed,Medium,Login,AUTH_404
2795,8/19/2025,6:07:00 PM,,,Open,Low,Login,AUTH_401
2796,8/19/2025,6:22:00 PM,,,Open,Low,Payment,PAY_500
2797,8/19/2025,6:34:00 PM,,,Open,Low,Reporting,REP_408
2798,8/19/2025,6:53:00 PM,,,Open,Low,General,GEN_300
2799,8/19/2025,7:19:00 PM,,,Open,Medium,Network,NET_408
2800,8/19/2025,7:48:00 PM,,,Open,High,Payment,PAY_402
2801,8/20/2025,8:14:00 AM,,,Open,High,Login,AUTH_500
2802,8/20/2025,8:23:00 AM,,,Open,Low,Payment,PAY_500
2803,8/20/2025,9:16:00 AM,8/20/2025,12:20:00 PM,Closed,Medium,Payment,PAY_400
2804,8/20/2025,12:37:00 PM,,,In Progress,Low,Reporting,REP_408
2805,8/20/2025,1:02:00 PM,,,In Progress,Low,Payment,PAY_504
2806,8/20/2025,1:52:00 PM,,,Open,Low,Login,AUTH_404
2807,8/20/2025,3:49:00 PM,,,In Progress,High,General,GEN_500
2808,8/20/2025,4:40:00 PM,8/20/2025,6:05:00 PM,Closed,High,Login,AUTH_403
2809,8/20/2025,5:00:00 PM,,,In Progress,High,Payment,PAY_500
2810,8/21/2025,9:38:00 AM,,,Open,Medium,General,GEN_200
2811,8/21/2025,10:58:00 AM,8/21/2025,6:22:00 PM,Closed,Medium,Payment,PAY_500
2812,8/21/2025,1:24:00 PM,,,Open,Low,General,GEN_100
2813,8/21/2025,3:40:00 PM,,,Open,Medium,Login,AUTH_429
2814,8/21/2025,4:46:00 PM,,,In Progress,Low,Payment,PAY_409
2815,8/21/2025,5:33:00 PM,,,Open,Low,General,GEN_500
2816,8/22/2025,8:06:00 AM,,,Open,Low,Payment,PAY_502
2817,8/22/2025,8:51:00 AM,8/22/2025,9:20:00 AM,Closed,High,Payment,PAY_401
2818,8/22/2025,11:40:00 AM,8/22/2025,5:48:00 PM,Closed,Low,Network,NET_502
2819,8/22/2025,11:51:00 AM,8/22/2025,6:23:00 PM,Closed,Medium,Account,ACC_404
2820,8/22/2025,2:35:00 PM,8/22/2025,7:49:00 PM,Closed,Low,Network,NET_408
2821,8/22/2025,5:09:00 PM,,,Open,Medium,Reporting,REP_408
2822,8/22/2025,6:54:00 PM,,,Open,Low,Login,AUTH_404
2823,8/23/2025,11:31:00 AM,,,In Progress,High,Payment,PAY_409
2824,8/23/2025,2:32:00 PM,,,In Progress,Medium,Payment,PAY_504
2825,8/23/2025,3:32:00 PM,,,In Progress,Low,General,GEN_300
2826,8/23/2025,6:19:00 PM,,,In Progress,High,Account,ACC_500
2827,8/24/2025,10:44:00 AM,,,In Progress,Medium,Payment,PAY_504
2828,8/24/2025,1:30:00 PM,8/24/2025,6:25:00 PM,Closed,Medium,Login,AUTH_429
2829,8/25/2025,8:46:00 AM,,,In Progress,Medium,Login,AUTH_404
2830,8/25/2025,9:44:00 AM,8/25/2025,11:10:00 AM,Closed,Low,Payment,PAY_500
2831,8/25/2025,1:19:00 PM,8/25/2025,3:20:00 PM,Closed,High,Payment,PAY_409
2832,8/25/2025,1:29:00 PM,,,Open,Low,Network,NET_429
2833,8/25/2025,2:38:00 PM,,,Open,Medium,General,GEN_500
2834,8/25/2025,6:16:00 PM,,,Open,Medium,General,GEN_100
2835,8/25/2025,6:59:00 PM,8/25/2025,10:06:00 PM,Closed,Low,Network,NET_500
2836,8/25/2025,7:35:00 PM,8/25/2025,9:34:00 PM,Closed,Medium,Reporting,REP_408
2837,8/26/2025,8:00:00 AM,,,Open,Medium,General,GEN_300
2838,8/26/2025,8:12:00 AM,,,Open,Medium,Reporting,REP_400
2839,8/26/2025,9:37:00 AM,,,Open,Medium,Login,AUTH_403
2840,8/26/2025,9:40:00 AM,,,In Progress,Medium,Account,ACC_404
2841,8/26/2025,9:59:00 AM,8/26/2025,7:59:00 PM,Closed,Low,Account,ACC_401
2842,8/26/2025,10:11:00 AM,,,Open,Low,Account,ACC_409
2843,8/26/2025,11:43:00 AM,,,Open,High,Network,NET_429
2844,8/26/2025,12:52:00 PM,,,In Progress,High,Network,NET_502
2845,8/26/2025,1:32:00 PM,8/26/2025,9:12:00 PM,Closed,Low,Reporting,REP_404
2846,8/26/2025,3:20:00 PM,,,In Progress,Medium,General,GEN_300
2847,8/26/2025,3:36:00 PM,,,In Progress,High,Payment,PAY_400
2848,8/26/2025,7:50:00 PM,,,In Progress,High,Login,AUTH_401
2849,8/27/2025,11:52:00 AM,,,Open,Medium,Account,ACC_409
2850,8/27/2025,1:31:00 PM,,,In Progress,Medium,Network,NET_500
2851,8/27/2025,1:47:00 PM,,,Open,Low,General,GEN_200
2852,8/27/2025,3:34:00 PM,8/27/2025,4:36:00 PM,Closed,Medium,Account,ACC_409
2853,8/27/2025,5:38:00 PM,,,In Progress,Low,General,GEN_100
2854,8/27/2025,7:51:00 PM,8/27/2025,11:59:00 PM,Closed,Medium,General,GEN_500
2855,8/28/2025,8:12:00 AM,8/28/2025,2:10:00 PM,Closed,Medium,Account,ACC_409
2856,8/28/2025,10:00:00 AM,,,In Progress,High,Login,AUTH_429
2857,8/28/2025,11:07:00 AM,,,Open,Medium,Payment,PAY_500
2858,8/28/2025,11:19:00 AM,,,Open,Medium,Network,NET_500
2859,8/28/2025,4:43:00 PM,8/28/2025,8:34:00 PM,Closed,Low,Network,NET_503
2860,8/28/2025,6:02:00 PM,8/28/2025,7:55:00 PM,Closed,Low,Payment,PAY_401
2861,8/28/2025,7:03:00 PM,8/28/2025,11:59:00 PM,Closed,Medium,Payment,PAY_504
2862,8/28/2025,7:03:00 PM,,,In Progress,Medium,Payment,PAY_400
2863,8/29/2025,11:54:00 AM,8/29/2025,10:24:00 PM,Closed,Low,Network,NET_502
2864,8/29/2025,12:16:00 PM,,,Open,Medium,Network,NET_503
2865,8/29/2025,2:44:00 PM,,,Open,Low,Payment,PAY_401
2866,8/29/2025,5:17:00 PM,,,Open,Medium,Account,ACC_500
2867,8/29/2025,5:48:00 PM,,,In Progress,Medium,Network,NET_500
2868,8/29/2025,5:56:00 PM,,,In Progress,High,Payment,PAY_400
2869,8/29/2025,7:01:00 PM,,,In Progress,Medium,Network,NET_502
2870,8/29/2025,7:16:00 PM,,,In Progress,High,Login,AUTH_401
2871,8/30/2025,9:32:00 AM,,,Open,Medium,General,GEN_300
2872,8/31/2025,2:13:00 PM,,,Open,Low,General,GEN_100
2873,9/1/2025,8:33:00 AM,,,In Progress,Medium,General,GEN_500
2874,9/1/2025,9:17:00 AM,,,Open,Medium,Login,AUTH_403
2875,9/1/2025,10:34:00 AM,,,In Progress,Medium,Login,AUTH_401
2876,9/1/2025,10:51:00 AM,9/1/2025,1:51:00 PM,Closed,High,Network,NET_429
2877,9/1/2025,11:18:00 AM,,,In Progress,High,Reporting,REP_400
2878,9/1/2025,11:27:00 AM,,,Open,Low,General,GEN_100
2879,9/1/2025,5:42:00 PM,9/1/2025,11:59:00 PM,Closed,Medium,Account,ACC_409
2880,9/1/2025,5:49:00 PM,9/1/2025,8:49:00 PM,Closed,Low,General,GEN_500
2881,9/1/2025,5:51:00 PM,,,In Progress,Low,Payment,PAY_504
2882,9/2/2025,8:45:00 AM,,,Open,Medium,Login,AUTH_404
2883,9/2/2025,9:27:00 AM,,,In Progress,Low,Account,ACC_404
2884,9/2/2025,9:58:00 AM,,,In Progress,Medium,General,GEN_100
2885,9/2/2025,12:24:00 PM,9/2/2025,6:25:00 PM,Closed,Medium,General,GEN_300
2886,9/2/2025,2:31:00 PM,,,In Progress,Low,Payment,PAY_402
2887,9/2/2025,3:41:00 PM,,,In Progress,Medium,Payment,PAY_500
2888,9/3/2025,8:15:00 AM,,,In Progress,High,Login,AUTH_404
2889,9/3/2025,9:36:00 AM,,,Open,Medium,Reporting,REP_400
2890,9/3/2025,9:52:00 AM,9/3/2025,10:27:00 AM,Closed,High,Network,NET_502
2891,9/3/2025,11:36:00 AM,9/3/2025,10:31:00 PM,Closed,Low,Login,AUTH_403
2892,9/3/2025,2:01:00 PM,,,In Progress,Medium,Network,NET_502
2893,9/3/2025,2:15:00 PM,9/3/2025,9:14:00 PM,Closed,Low,Network,NET_429
2894,9/3/2025,2:29:00 PM,,,Open,Low,Payment,PAY_500
2895,9/3/2025,2:38:00 PM,,,In Progress,Medium,Account,ACC_400
2896,9/3/2025,5:15:00 PM,9/3/2025,8:30:00 PM,Closed,Medium,Payment,PAY_402
2897,9/3/2025,6:19:00 PM,,,Open,Medium,Network,NET_502
2898,9/3/2025,6:20:00 PM,9/3/2025,11:59:00 PM,Closed,Medium,Payment,PAY_504
2899,9/4/2025,8:39:00 AM,9/4/2025,10:18:00 AM,Closed,Low,Login,AUTH_500
2900,9/4/2025,10:59:00 AM,9/4/2025,8:58:00 PM,Closed,Low,Account,ACC_401
2901,9/4/2025,11:47:00 AM,9/4/2025,4:56:00 PM,Closed,Medium,Network,NET_429
2902,9/4/2025,11:55:00 AM,,,Open,Medium,Network,NET_429
2903,9/4/2025,12:13:00 PM,,,Open,Medium,Network,NET_502
2904,9/4/2025,1:05:00 PM,9/4/2025,8:51:00 PM,Closed,Medium,Payment,PAY_400
2905,9/4/2025,3:42:00 PM,,,In Progress,Low,General,GEN_500
2906,9/4/2025,4:39:00 PM,,,Open,High,Network,NET_503
2907,9/4/2025,5:05:00 PM,,,Open,Medium,Network,NET_408
2908,9/4/2025,6:15:00 PM,9/4/2025,8:59:00 PM,Closed,Medium,Network,NET_502
2909,9/4/2025,7:40:00 PM,9/4/2025,11:59:00 PM,Closed,Low,Login,AUTH_404
2910,9/5/2025,8:11:00 AM,9/5/2025,10:46:00 AM,Closed,High,Network,NET_502
2911,9/5/2025,10:11:00 AM,,,In Progress,Low,Reporting,REP_400
2912,9/5/2025,12:32:00 PM,,,In Progress,Low,General,GEN_500
2913,9/5/2025,1:18:00 PM,,,In Progress,Medium,Login,AUTH_401
2914,9/5/2025,2:12:00 PM,,,Open,Medium,Login,AUTH_401
2915,9/5/2025,3:14:00 PM,9/5/2025,3:34:00 PM,Closed,High,Reporting,REP_400
2916,9/5/2025,4:28:00 PM,9/5/2025,11:40:00 PM,Closed,Medium,Network,NET_500
2917,9/5/2025,5:35:00 PM,,,Open,Medium,Payment,PAY_402
2918,9/5/2025,5:49:00 PM,,,Open,Medium,Login,AUTH_500
2919,9/5/2025,6:07:00 PM,,,Open,Medium,Payment,PAY_402
2920,9/5/2025,7:23:00 PM,9/5/2025,11:58:00 PM,Closed,Medium,Account,ACC_400
2921,9/5/2025,7:30:00 PM,9/5/2025,11:59:00 PM,Closed,Medium,General,GEN_500
2922,9/6/2025,8:25:00 AM,9/6/2025,1:18:00 PM,Closed,Medium,Network,NET_429
2923,9/6/2025,10:51:00 AM,9/6/2025,1:04:00 PM,Closed,High,Login,AUTH_401
2924,9/6/2025,12:24:00 PM,9/6/2025,2:09:00 PM,Closed,Low,Login,AUTH_404
2925,9/6/2025,12:33:00 PM,9/6/2025,9:28:00 PM,Closed,Low,Reporting,REP_500
2926,9/6/2025,7:45:00 PM,,,Open,Medium,Network,NET_503
2927,9/7/2025,11:28:00 AM,9/7/2025,2:14:00 PM,Closed,High,Network,NET_429
2928,9/7/2025,12:49:00 PM,9/7/2025,8:05:00 PM,Closed,Low,General,GEN_100
2929,9/7/2025,3:26:00 PM,,,Open,Medium,Login,AUTH_401
2930,9/7/2025,3:54:00 PM,,,In Progress,Medium,Login,AUTH_500
2931,9/8/2025,10:03:00 AM,,,Open,Medium,Account,ACC_409
2932,9/8/2025,12:36:00 PM,,,Open,Medium,General,GEN_300
2933,9/8/2025,1:51:00 PM,,,In Progress,High,General,GEN_100
2934,9/8/2025,1:59:00 PM,,,In Progress,Medium,General,GEN_500
2935,9/8/2025,2:33:00 PM,,,In Progress,Medium,Reporting,REP_408
2936,9/8/2025,3:48:00 PM,,,In Progress,Medium,Payment,PAY_409
2937,9/8/2025,4:52:00 PM,9/8/2025,10:04:00 PM,Closed,Low,Reporting,REP_404
2938,9/8/2025,6:22:00 PM,9/8/2025,10:07:00 PM,Closed,Low,Login,AUTH_500
2939,9/8/2025,6:39:00 PM,9/8/2025,8:03:00 PM,Closed,Medium,General,GEN_500
2940,9/8/2025,6:57:00 PM,9/8/2025,11:59:00 PM,Closed,Medium,Login,AUTH_429
2941,9/8/2025,7:03:00 PM,9/8/2025,10:35:00 PM,Closed,Medium,Login,AUTH_403
2942,9/8/2025,7:03:00 PM,9/8/2025,10:54:00 PM,Closed,Medium,General,GEN_200
2943,9/9/2025,9:41:00 AM,,,In Progress,Medium,Login,AUTH_401
2944,9/9/2025,10:31:00 AM,9/9/2025,12:08:00 PM,Closed,Medium,Payment,PAY_500
2945,9/9/2025,2:09:00 PM,,,Open,Medium,Login,AUTH_401
2946,9/9/2025,3:25:00 PM,9/9/2025,10:36:00 PM,Closed,Medium,General,GEN_200
2947,9/9/2025,4:52:00 PM,9/9/2025,6:54:00 PM,Closed,Medium,General,GEN_200
2948,9/9/2025,5:40:00 PM,,,In Progress,High,Account,ACC_500
2949,9/9/2025,6:06:00 PM,,,Open,Medium,Login,AUTH_404
2950,9/10/2025,8:02:00 AM,,,In Progress,High,Network,NET_408
2951,9/10/2025,8:19:00 AM,9/10/2025,2:06:00 PM,Closed,Medium,Payment,PAY_402
2952,9/10/2025,11:48:00 AM,9/10/2025,1:04:00 PM,Closed,Medium,Payment,PAY_409
2953,9/10/2025,1:06:00 PM,9/10/2025,11:59:00 PM,Closed,Low,Payment,PAY_502
2954,9/10/2025,3:00:00 PM,9/10/2025,8:52:00 PM,Closed,Medium,Payment,PAY_502
2955,9/10/2025,3:11:00 PM,,,Open,Low,Network,NET_500
2956,9/11/2025,9:25:00 AM,9/11/2025,4:51:00 PM,Closed,Medium,General,GEN_100
2957,9/11/2025,2:09:00 PM,,,In Progress,Medium,Payment,PAY_502
2958,9/11/2025,2:21:00 PM,9/11/2025,11:59:00 PM,Closed,Low,Network,NET_502
2959,9/11/2025,4:20:00 PM,,,In Progress,Medium,Payment,PAY_409
2960,9/11/2025,5:38:00 PM,,,Open,Low,Account,ACC_409
2961,9/11/2025,6:21:00 PM,,,Open,High,Login,AUTH_429
2962,9/12/2025,10:13:00 AM,9/12/2025,11:17:00 AM,Closed,Medium,General,GEN_300
2963,9/12/2025,10:55:00 AM,9/12/2025,6:48:00 PM,Closed,Medium,General,GEN_100
2964,9/12/2025,2:19:00 PM,,,In Progress,High,Login,AUTH_429
2965,9/12/2025,3:03:00 PM,,,Open,Medium,General,GEN_300
2966,9/12/2025,3:51:00 PM,,,Open,Low,Account,ACC_404
2967,9/12/2025,6:18:00 PM,,,In Progress,High,General,GEN_300
2968,9/12/2025,7:02:00 PM,,,Open,Medium,Login,AUTH_401
2969,9/12/2025,7:06:00 PM,,,Open,Medium,Payment,PAY_401
2970,9/12/2025,7:46:00 PM,,,In Progress,Medium,Login,AUTH_500
2971,9/13/2025,10:11:00 AM,,,Open,Medium,Login,AUTH_500
2972,9/14/2025,1:17:00 PM,,,In Progress,Low,Reporting,REP_500
2973,9/14/2025,1:56:00 PM,,,Open,Medium,Account,ACC_500
2974,9/14/2025,5:09:00 PM,,,In Progress,Medium,Reporting,REP_500
2975,9/14/2025,6:32:00 PM,9/14/2025,8:38:00 PM,Closed,Low,Reporting,REP_500
2976,9/15/2025,8:26:00 AM,,,Open,Medium,Login,AUTH_404
2977,9/15/2025,9:35:00 AM,9/15/2025,10:05:00 AM,Closed,Medium,Login,AUTH_401
2978,9/15/2025,9:40:00 AM,,,In Progress,Medium,Reporting,REP_408
2979,9/15/2025,10:28:00 AM,9/15/2025,1:23:00 PM,Closed,Medium,Login,AUTH_404
2980,9/15/2025,10:38:00 AM,,,In Progress,Medium,Account,ACC_404
2981,9/15/2025,12:07:00 PM,9/15/2025,6:12:00 PM,Closed,Low,Payment,PAY_502
2982,9/15/2025,2:23:00 PM,,,In Progress,Medium,Reporting,REP_400
2983,9/15/2025,2:56:00 PM,,,In Progress,Medium,Login,AUTH_500
2984,9/15/2025,4:03:00 PM,9/15/2025,5:27:00 PM,Closed,High,General,GEN_200
2985,9/15/2025,5:07:00 PM,9/15/2025,7:53:00 PM,Closed,Medium,Login,AUTH_404
2986,9/15/2025,5:43:00 PM,9/15/2025,8:51:00 PM,Closed,Low,Payment,PAY_400
2987,9/15/2025,7:41:00 PM,,,Open,Low,General,GEN_200
2988,9/16/2025,8:24:00 AM,9/16/2025,10:59:00 AM,Closed,Low,Network,NET_502
2989,9/16/2025,8:59:00 AM,,,Open,High,General,GEN_100
2990,9/16/2025,10:35:00 AM,,,In Progress,Medium,General,GEN_300
2991,9/16/2025,12:16:00 PM,,,Open,Low,Login,AUTH_401
2992,9/16/2025,3:13:00 PM,9/16/2025,5:23:00 PM,Closed,Low,Payment,PAY_409
2993,9/16/2025,3:21:00 PM,9/16/2025,7:53:00 PM,Closed,Low,Account,ACC_500
2994,9/16/2025,3:46:00 PM,,,Open,Medium,Network,NET_408
2995,9/16/2025,4:55:00 PM,,,Open,Medium,General,GEN_300
2996,9/16/2025,5:24:00 PM,,,Open,Medium,Payment,PAY_409
2997,9/16/2025,5:26:00 PM,,,Open,Medium,Payment,PAY_502
2998,9/16/2025,7:01:00 PM,,,Open,Medium,Payment,PAY_502
2999,9/16/2025,7:03:00 PM,,,Open,Medium,Payment,PAY_400
3000,9/16/2025,7:38:00 PM,,,Open,Medium,Payment,PAY_402
3001,9/17/2025,8:15:00 AM,9/17/2025,2:00:00 PM,Closed,Medium,Network,NET_500
3002,9/17/2025,10:12:00 AM,,,Open,Medium,General,GEN_100
3003,9/17/2025,1:11:00 PM,9/17/2025,2:19:00 PM,Closed,High,Account,ACC_400
3004,9/17/2025,1:57:00 PM,9/17/2025,6:38:00 PM,Closed,Medium,Login,AUTH_403
3005,9/17/2025,4:01:00 PM,9/17/2025,4:28:00 PM,Closed,High,General,GEN_300
3006,9/17/2025,6:05:00 PM,,,Open,Medium,Network,NET_502
3007,9/17/2025,6:45:00 PM,,,Open,Low,General,GEN_500
3008,9/18/2025,8:20:00 AM,9/18/2025,9:10:00 AM,Closed,High,Reporting,REP_400
3009,9/18/2025,8:30:00 AM,,,Open,Medium,Login,AUTH_404
3010,9/18/2025,8:59:00 AM,9/18/2025,9:44:00 AM,Closed,Medium,General,GEN_200
3011,9/18/2025,9:59:00 AM,,,Open,High,General,GEN_500
3012,9/18/2025,12:12:00 PM,9/18/2025,10:34:00 PM,Closed,Low,Reporting,REP_400
3013,9/18/2025,12:25:00 PM,,,Open,High,Login,AUTH_429
3014,9/18/2025,2:48:00 PM,9/18/2025,9:30:00 PM,Closed,Low,Network,NET_408
3015,9/18/2025,5:52:00 PM,,,In Progress,Medium,Payment,PAY_409
3016,9/19/2025,8:05:00 AM,9/19/2025,10:09:00 AM,Closed,High,Network,NET_502
3017,9/19/2025,9:57:00 AM,,,Open,Low,Network,NET_429
3018,9/19/2025,11:39:00 AM,,,Open,Medium,Payment,PAY_402
3019,9/19/2025,11:58:00 AM,9/19/2025,1:36:00 PM,Closed,High,Network,NET_429
3020,9/19/2025,12:54:00 PM,,,Open,Medium,General,GEN_500
3021,9/19/2025,1:00:00 PM,9/19/2025,3:00:00 PM,Closed,Medium,Login,AUTH_500
3022,9/19/2025,2:25:00 PM,9/19/2025,2:56:00 PM,Closed,Medium,Login,AUTH_500
3023,9/19/2025,2:44:00 PM,9/19/2025,6:13:00 PM,Closed,Medium,Login,AUTH_500
3024,9/19/2025,3:12:00 PM,,,Open,Medium,Payment,PAY_402
3025,9/19/2025,3:32:00 PM,,,Open,Low,General,GEN_300
3026,9/19/2025,5:40:00 PM,,,Open,Medium,Payment,PAY_409
3027,9/19/2025,6:18:00 PM,,,Open,Medium,Network,NET_429
3028,9/20/2025,8:46:00 AM,,,Open,Medium,General,GEN_200
3029,9/20/2025,4:50:00 PM,,,Open,Low,General,GEN_200
3030,9/21/2025,10:12:00 AM,,,Open,Low,Network,NET_502
3031,9/21/2025,3:13:00 PM,,,Open,Medium,Network,NET_408
3032,9/22/2025,8:54:00 AM,,,Open,Medium,Payment,PAY_401
3033,9/22/2025,9:04:00 AM,,,Open,Medium,Payment,PAY_502
3034,9/22/2025,9:53:00 AM,,,Open,Medium,Login,AUTH_500
3035,9/22/2025,11:12:00 AM,,,Open,Medium,Payment,PAY_402
3036,9/22/2025,12:30:00 PM,9/22/2025,2:13:00 PM,Closed,Medium,Login,AUTH_403
3037,9/22/2025,1:55:00 PM,,,In Progress,Medium,Payment,PAY_500
3038,9/22/2025,3:53:00 PM,,,Open,Low,Payment,PAY_401
3039,9/22/2025,4:42:00 PM,,,Open,Medium,Login,AUTH_500
3040,9/22/2025,7:19:00 PM,,,In Progress,Medium,Payment,PAY_504
3041,9/22/2025,7:38:00 PM,,,Open,Medium,Account,ACC_401
3042,9/23/2025,8:26:00 AM,,,In Progress,Medium,Login,AUTH_401
3043,9/23/2025,8:44:00 AM,,,Open,Medium,General,GEN_200
3044,9/23/2025,9:01:00 AM,9/23/2025,2:05:00 PM,Closed,Medium,Login,AUTH_500
3045,9/23/2025,9:01:00 AM,9/23/2025,10:37:00 AM,Closed,Medium,General,GEN_100
3046,9/23/2025,11:12:00 AM,,,In Progress,High,Reporting,REP_404
3047,9/23/2025,1:43:00 PM,9/23/2025,4:28:00 PM,Closed,High,General,GEN_200
3048,9/23/2025,1:56:00 PM,9/23/2025,2:54:00 PM,Closed,Medium,Payment,PAY_504
3049,9/23/2025,2:08:00 PM,,,In Progress,Medium,Login,AUTH_429
3050,9/23/2025,2:14:00 PM,,,In Progress,Medium,Login,AUTH_403
3051,9/23/2025,3:01:00 PM,9/23/2025,11:31:00 PM,Closed,Low,Login,AUTH_403
3052,9/23/2025,5:10:00 PM,9/23/2025,11:59:00 PM,Closed,Medium,Login,AUTH_401
3053,9/23/2025,6:18:00 PM,,,Open,High,Network,NET_502
3054,9/23/2025,6:32:00 PM,9/23/2025,11:59:00 PM,Closed,Medium,Payment,PAY_502
3055,9/24/2025,8:20:00 AM,,,Open,Medium,Payment,PAY_504
3056,9/24/2025,10:09:00 AM,9/24/2025,12:27:00 PM,Closed,High,General,GEN_100
3057,9/24/2025,11:47:00 AM,,,In Progress,Medium,Reporting,REP_408
3058,9/24/2025,1:32:00 PM,9/24/2025,2:45:00 PM,Closed,Low,Login,AUTH_404
3059,9/24/2025,2:15:00 PM,,,Open,Low,Login,AUTH_404
3060,9/24/2025,3:49:00 PM,,,Open,Medium,Reporting,REP_400
3061,9/24/2025,4:26:00 PM,,,Open,Low,Account,ACC_409
3062,9/24/2025,5:54:00 PM,,,In Progress,Low,General,GEN_500
3063,9/24/2025,6:19:00 PM,,,In Progress,Medium,Payment,PAY_500
3064,9/24/2025,7:26:00 PM,,,In Progress,Medium,Payment,PAY_401
3065,9/25/2025,8:05:00 AM,,,Open,Low,Network,NET_503
3066,9/25/2025,10:57:00 AM,,,Open,Low,Reporting,REP_404
3067,9/25/2025,12:44:00 PM,,,Open,Medium,Payment,PAY_504
3068,9/25/2025,12:59:00 PM,9/25/2025,10:48:00 PM,Closed,Low,Network,NET_500
3069,9/25/2025,1:06:00 PM,,,In Progress,Medium,Payment,PAY_502
3070,9/25/2025,1:26:00 PM,9/25/2025,8:01:00 PM,Closed,Low,Payment,PAY_504
3071,9/25/2025,1:55:00 PM,,,Open,Low,General,GEN_100
3072,9/25/2025,2:34:00 PM,,,In Progress,Low,Reporting,REP_404
3073,9/25/2025,4:45:00 PM,,,Open,Low,Network,NET_502
3074,9/25/2025,5:07:00 PM,,,Open,High,Login,AUTH_401
3075,9/26/2025,8:58:00 AM,9/26/2025,11:41:00 AM,Closed,Medium,General,GEN_100
3076,9/26/2025,9:58:00 AM,9/26/2025,11:59:00 AM,Closed,High,Reporting,REP_404
3077,9/26/2025,11:20:00 AM,9/26/2025,6:44:00 PM,Closed,Medium,Payment,PAY_401
3078,9/26/2025,2:32:00 PM,,,Open,Low,Network,NET_500
3079,9/26/2025,5:12:00 PM,,,Open,Low,Payment,PAY_409
3080,9/26/2025,6:51:00 PM,9/26/2025,11:59:00 PM,Closed,Medium,Reporting,REP_400
3081,9/27/2025,12:32:00 PM,,,In Progress,High,Network,NET_502
3082,9/27/2025,1:39:00 PM,,,In Progress,Low,Network,NET_500
3083,9/27/2025,6:48:00 PM,,,Open,Low,Reporting,REP_500
3084,9/28/2025,11:36:00 AM,9/28/2025,4:29:00 PM,Closed,Low,Network,NET_503
3085,9/28/2025,3:41:00 PM,,,Open,Medium,Reporting,REP_404
3086,9/29/2025,9:10:00 AM,,,In Progress,Medium,Network,NET_503
3087,9/29/2025,9:45:00 AM,,,Open,Medium,General,GEN_300
3088,9/29/2025,10:44:00 AM,,,In Progress,Low,Reporting,REP_400
3089,9/29/2025,11:34:00 AM,,,In Progress,Medium,General,GEN_300
3090,9/29/2025,4:58:00 PM,9/29/2025,7:07:00 PM,Closed,Medium,General,GEN_200
3091,9/29/2025,5:38:00 PM,,,Open,Low,Payment,PAY_402
3092,9/29/2025,5:43:00 PM,9/29/2025,7:15:00 PM,Closed,Medium,General,GEN_500
3093,9/29/2025,6:39:00 PM,,,Open,Low,General,GEN_300
3094,9/29/2025,7:04:00 PM,,,In Progress,Medium,Network,NET_429
3095,9/29/2025,7:55:00 PM,9/29/2025,11:59:00 PM,Closed,Medium,Payment,PAY_500
3096,9/30/2025,8:36:00 AM,9/30/2025,9:30:00 AM,Closed,High,Login,AUTH_404
3097,9/30/2025,9:42:00 AM,,,Open,Medium,Login,AUTH_403
3098,9/30/2025,10:09:00 AM,,,In Progress,Medium,Login,AUTH_404
3099,9/30/2025,12:03:00 PM,,,In Progress,Medium,General,GEN_200
3100,9/30/2025,2:21:00 PM,,,Open,Low,Network,NET_500
3101,9/30/2025,3:35:00 PM,9/30/2025,5:37:00 PM,Closed,Low,General,GEN_500
3102,9/30/2025,3:53:00 PM,,,Open,Medium,Login,AUTH_403
3103,9/30/2025,4:08:00 PM,9/30/2025,5:54:00 PM,Closed,Medium,Account,ACC_401
3104,9/30/2025,4:24:00 PM,9/30/2025,7:37:00 PM,Closed,Medium,Network,NET_408
3105,9/30/2025,6:30:00 PM,9/30/2025,7:16:00 PM,Closed,High,Login,AUTH_404
